,Activity,SoraRank,elapsedTime,Current,Drink,Eat,Exercise,Grooming,Pee,Poop,Sleep,Teeth Clean,TimeDiff_Pee,TimeDiff_Exercise,TimeDiff_Poop,TimeDiff_Sleep,TimeDiff_Drink,TimeDiff_Eat,TimeDiff_Grooming,TimeDiff_Teeth Clean,hour,DOW_Friday,DOW_Monday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday
33,Sleep,3.0,4.482222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405833333333334,17.79888888888889,17.933333333333334,4.482222222222222,13.335833333333333,15.193888888888889,0.0,0.0,3.6,0,0,0,0,0,1,0
34,Pee,3.0,2.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,20.532222222222224,20.666666666666668,7.2155555555555555,16.069166666666668,17.927222222222223,0.0,0.0,6.333333333333333,0,0,0,0,0,1,0
35,Exercise,4.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.083333333333334,17.916666666666668,22.25,8.79888888888889,17.6525,19.510555555555555,0.0,0.0,7.916666666666667,0,0,0,0,0,1,0
36,Eat,3.0,0.4166666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.5,18.333333333333332,22.666666666666668,9.215555555555556,18.069166666666668,14.172222222222222,0.0,0.0,8.333333333333334,0,0,0,0,0,1,0
37,Poop,3.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.833333333333334,18.666666666666668,11.666666666666666,9.54888888888889,18.4025,14.505555555555556,0.0,0.0,8.666666666666666,0,0,0,0,0,1,0
38,Exercise,3.0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.9166666666666666,11.833333333333334,9.715555555555556,18.569166666666668,14.672222222222222,0.0,0.0,8.833333333333334,0,0,0,0,0,1,0
39,Drink,3.2,0.11333333333333333,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.113333333333333,1.03,11.946666666666667,9.828888888888889,13.7125,14.785555555555556,0.0,0.0,8.933333333333334,0,0,0,0,0,1,0
40,Drink,3.3333333333333335,0.09,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.203333333333333,1.12,12.036666666666667,9.918888888888889,0.09,14.875555555555556,0.0,0.0,9.033333333333333,0,0,0,0,0,1,0
41,Drink,3.4285714285714284,0.13722222222222222,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.340555555555556,1.2572222222222222,12.17388888888889,10.056111111111111,0.13722222222222222,15.012777777777778,0.0,0.0,9.166666666666666,0,0,0,0,0,1,0
42,Drink,3.375,0.020555555555555556,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.36111111111111,1.2777777777777777,12.194444444444445,10.076666666666666,0.020555555555555556,15.033333333333333,0.0,0.0,9.183333333333334,0,0,0,0,0,1,0
43,Drink,3.375,0.19583333333333333,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.556944444444444,1.4736111111111112,12.390277777777778,10.2725,0.19583333333333333,15.229166666666666,0.0,0.0,9.383333333333333,0,0,0,0,0,1,0
44,Sleep,3.4444444444444446,0.10972222222222222,0.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.666666666666666,1.5833333333333333,12.5,5.9,0.3055555555555556,15.338888888888889,0.0,0.0,9.5,0,0,0,0,0,1,0
45,Sleep,3.6,1.1666666666666667,0.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,11.833333333333334,2.75,13.666666666666666,1.1666666666666667,1.4722222222222223,16.505555555555556,0.0,0.0,10.666666666666666,0,0,0,0,0,1,0
46,Pee,3.6363636363636362,0.16666666666666666,0.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,4.5,2.9166666666666665,13.833333333333334,1.3333333333333333,1.6388888888888888,16.67222222222222,0.0,0.0,10.833333333333334,0,0,0,0,0,1,0
47,Exercise,3.909090909090909,0.18833333333333332,0.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,4.6883333333333335,2.1883333333333335,14.021666666666667,1.5216666666666667,1.8272222222222223,16.860555555555557,0.0,0.0,11.016666666666667,0,0,0,0,0,1,0
48,Drink,3.9166666666666665,0.14027777777777778,0.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.828611111111111,2.328611111111111,14.161944444444444,1.6619444444444444,1.7716666666666667,17.000833333333333,0.0,0.0,11.15,0,0,0,0,0,1,0
49,Exercise,3.9166666666666665,0.4713888888888889,0.0,6.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,5.3,0.6116666666666667,14.633333333333333,2.1333333333333333,2.2430555555555554,17.47222222222222,0.0,0.0,11.633333333333333,0,0,0,0,0,1,0
50,Pee,4.0,0.13333333333333333,0.0,6.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.9333333333333333,0.745,14.766666666666667,2.2666666666666666,2.376388888888889,17.605555555555554,0.0,0.0,11.766666666666667,0,0,0,0,0,1,0
51,Drink,4.0,0.3161111111111111,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.2494444444444444,1.0611111111111111,15.082777777777778,2.582777777777778,0.9208333333333333,17.921666666666667,0.0,0.0,12.066666666666666,0,0,0,0,0,1,0
52,Drink,4.111111111111111,0.22416666666666665,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.4736111111111112,1.2852777777777777,15.306944444444444,2.8069444444444445,0.22416666666666665,18.145833333333332,0.0,0.0,12.3,0,0,0,0,0,1,0
53,Eat,4.0,0.8930555555555556,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.3666666666666667,2.1783333333333332,16.2,3.7,1.1172222222222221,4.866666666666666,0.0,0.0,13.2,0,0,0,0,0,1,0
54,Sleep,3.875,0.4683333333333333,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.835,2.6466666666666665,16.668333333333333,3.0016666666666665,1.5855555555555556,5.335,0.0,0.0,13.666666666666666,0,0,0,0,0,1,0
55,Drink,3.6666666666666665,0.7461111111111111,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.581111111111111,3.392777777777778,17.414444444444445,3.747777777777778,2.1075,6.081111111111111,0.0,0.0,14.4,0,0,0,0,0,1,0
56,Exercise,3.6666666666666665,0.28833333333333333,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.8694444444444445,3.0694444444444446,17.70277777777778,4.036111111111111,2.3958333333333335,6.3694444444444445,0.0,0.0,14.7,0,0,0,0,0,1,0
57,Drink,3.6666666666666665,0.06694444444444445,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.9363888888888887,3.136388888888889,17.76972222222222,4.103055555555556,0.3552777777777778,6.436388888888889,0.0,0.0,14.766666666666667,0,0,0,0,0,1,0
58,Drink,3.5714285714285716,0.044444444444444446,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.9808333333333334,3.180833333333333,17.814166666666665,4.1475,0.044444444444444446,6.480833333333333,0.0,0.0,14.8,0,0,0,0,0,1,0
59,Pee,3.5,0.08555555555555555,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.1330555555555555,3.266388888888889,17.899722222222223,4.233055555555556,0.13,6.566388888888889,0.0,0.0,14.883333333333333,0,0,0,0,0,1,0
60,Pee,3.0,3.226111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.226111111111111,6.4925,21.125833333333333,7.4591666666666665,3.3561111111111113,9.7925,0.0,0.0,18.116666666666667,0,0,0,0,0,1,0
61,Drink,1.0,2.786111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.012222222222222,9.278611111111111,23.911944444444444,10.245277777777778,6.097777777777778,12.578611111111112,0.0,0.0,20.9,0,0,0,0,0,1,0
62,Pee,4.0,0.9933333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7794444444444446,10.271944444444445,24.905277777777776,11.238611111111112,7.091111111111111,13.571944444444444,0.0,0.0,21.9,0,0,0,0,0,1,0
63,Drink,4.0,0.004166666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.783611111111111,10.276111111111112,24.909444444444443,11.242777777777778,0.9975,13.57611111111111,0.0,0.0,21.9,0,0,0,0,0,1,0
64,Pee,3.0,4.9238888888888885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928055555555556,15.2,29.833333333333332,16.166666666666668,5.921388888888889,18.5,0.0,0.0,2.8333333333333335,0,0,0,0,0,0,1
65,Exercise,3.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.594722222222222,16.79722222222222,34.5,20.833333333333332,10.588055555555556,23.166666666666668,0.0,0.0,7.5,0,0,0,0,0,0,1
66,Exercise,4.0,0.36666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.961388888888889,0.36666666666666664,34.86666666666667,21.2,10.954722222222221,23.533333333333335,0.0,0.0,7.866666666666667,0,0,0,0,0,0,1
67,Eat,3.5,0.06666666666666667,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.028055555555556,0.43333333333333335,34.93333333333333,21.266666666666666,11.02138888888889,18.733333333333334,0.0,0.0,7.933333333333334,0,0,0,0,0,0,1
68,Pee,3.3333333333333335,0.11527777777777778,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.215277777777778,0.5486111111111112,35.048611111111114,21.381944444444443,11.136666666666667,18.84861111111111,0.0,0.0,8.033333333333333,0,0,0,0,0,0,1
69,Drink,3.0,0.1338888888888889,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.349166666666667,0.6825,35.1825,21.515833333333333,10.273055555555555,18.9825,0.0,0.0,8.166666666666666,0,0,0,0,0,0,1
70,Drink,3.0,0.31055555555555553,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.659722222222222,0.9930555555555556,35.49305555555556,21.82638888888889,0.31055555555555553,19.293055555555554,0.0,0.0,8.483333333333333,0,0,0,0,0,0,1
71,Drink,3.1666666666666665,0.18333333333333332,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.843055555555556,1.176388888888889,35.67638888888889,22.009722222222223,0.18333333333333332,19.476388888888888,0.0,0.0,8.666666666666666,0,0,0,0,0,0,1
72,Sleep,3.142857142857143,1.1569444444444446,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,2.3333333333333335,36.833333333333336,20.165,1.3402777777777777,20.633333333333333,0.0,0.0,9.833333333333334,0,0,0,0,0,0,1
73,Drink,3.375,0.6069444444444444,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,7.606944444444444,2.9402777777777778,37.44027777777778,20.771944444444443,1.7638888888888888,21.240277777777777,0.0,0.0,10.433333333333334,0,0,0,0,0,0,1
74,Drink,3.375,0.12861111111111112,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.735555555555556,3.068888888888889,37.568888888888885,20.900555555555556,0.12861111111111112,21.36888888888889,0.0,0.0,10.566666666666666,0,0,0,0,0,0,1
75,Pee,3.3333333333333335,0.009722222222222222,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.53,3.078611111111111,37.57861111111111,20.91027777777778,0.13833333333333334,21.378611111111113,0.0,0.0,10.566666666666666,0,0,0,0,0,0,1
76,Pee,3.375,0.42138888888888887,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.42138888888888887,3.5,38.0,21.331666666666667,0.5597222222222222,21.8,0.0,0.0,11.0,0,0,0,0,0,0,1
77,Drink,3.3333333333333335,0.035277777777777776,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.45666666666666667,3.535277777777778,38.03527777777778,21.366944444444446,0.4663888888888889,21.835277777777776,0.0,0.0,11.033333333333333,0,0,0,0,0,0,1
78,Sleep,3.5714285714285716,0.5480555555555555,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0047222222222223,4.083333333333333,38.583333333333336,1.75,1.0144444444444445,22.383333333333333,0.0,0.0,11.583333333333334,0,0,0,0,0,0,1
79,Eat,3.5,1.5833333333333333,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.5880555555555556,5.666666666666667,40.166666666666664,3.3333333333333335,2.597777777777778,5.233333333333333,0.0,0.0,13.166666666666666,0,0,0,0,0,0,1
80,Drink,4.0,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.754722222222222,6.833333333333333,41.333333333333336,4.5,3.2980555555555555,6.4,0.0,0.0,14.333333333333334,0,0,0,0,0,0,1
81,Poop,4.5,1.5833333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.338055555555556,8.416666666666666,31.25,4.333333333333333,4.881388888888889,7.983333333333333,0.0,0.0,15.916666666666666,0,0,0,0,0,0,1
82,Sleep,4.666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.338055555555556,8.416666666666666,31.25,4.333333333333333,4.881388888888889,7.983333333333333,0.0,0.0,15.916666666666666,0,0,0,0,0,0,1
83,Drink,4.5,0.0033333333333333335,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.341388888888889,8.42,31.253333333333334,4.336666666666667,1.5866666666666667,7.986666666666666,0.0,0.0,15.916666666666666,0,0,0,0,0,0,1
84,Exercise,3.0,3.516388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857777777777779,11.569722222222222,34.76972222222222,7.853055555555556,5.103055555555556,11.503055555555555,0.0,0.0,19.433333333333334,0,0,0,0,0,0,1
85,Drink,3.0,0.0019444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.859722222222222,11.571666666666667,34.77166666666667,7.855,3.5183333333333335,11.505,0.0,0.0,19.433333333333334,0,0,0,0,0,0,1
86,Poop,3.0,1.2208333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.080555555555556,12.7925,4.7425,9.075833333333334,4.739166666666667,12.725833333333334,0.0,0.0,20.65,0,0,0,0,0,0,1
87,Pee,3.0,0.02666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.685833333333333,12.819166666666666,4.769166666666667,9.1025,4.765833333333333,12.7525,0.0,0.0,20.683333333333334,0,0,0,0,0,0,1
88,Exercise,3.25,0.6852777777777778,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.37111111111111,1.9347222222222222,5.454444444444444,9.787777777777778,5.4511111111111115,13.437777777777777,0.0,0.0,21.366666666666667,0,0,0,0,0,0,1
89,Drink,3.0,0.0022222222222222222,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,10.373333333333333,1.9369444444444444,5.456666666666667,9.79,1.935,13.44,0.0,0.0,21.366666666666667,0,0,0,0,0,0,1
90,Pee,3.0,9.793333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480833333333333,11.730277777777777,15.25,19.583333333333332,11.728333333333333,23.233333333333334,0.0,0.0,7.166666666666667,0,0,0,0,1,0,0
91,Poop,4.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.230833333333333,12.480277777777777,11.2575,20.333333333333332,12.478333333333333,23.983333333333334,0.0,0.0,7.916666666666667,0,0,0,0,1,0,0
92,Exercise,4.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.330833333333333,10.645555555555555,11.3575,20.433333333333334,12.578333333333333,24.083333333333332,0.0,0.0,8.016666666666667,0,0,0,0,1,0,0
93,Eat,3.6666666666666665,0.016666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,11.3475,10.662222222222223,11.374166666666667,20.45,12.595,18.866666666666667,0.0,0.0,8.033333333333333,0,0,0,0,1,0,0
94,Exercise,3.5,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.514166666666666,0.18333333333333332,11.540833333333333,20.616666666666667,12.761666666666667,19.033333333333335,0.0,0.0,8.2,0,0,0,0,1,0,0
95,Drink,3.2,0.4141666666666667,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,11.928333333333333,0.5975,11.955,21.030833333333334,11.240833333333333,19.4475,0.0,0.0,8.6,0,0,0,0,1,0,0
96,Drink,3.3333333333333335,0.1686111111111111,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,12.096944444444444,0.7661111111111111,12.123611111111112,21.199444444444445,0.1686111111111111,19.61611111111111,0.0,0.0,8.766666666666667,0,0,0,0,1,0,0
97,Drink,3.4285714285714284,0.5525,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,12.649444444444445,1.3186111111111112,12.676111111111112,21.751944444444444,0.5525,20.16861111111111,0.0,0.0,9.333333333333334,0,0,0,0,1,0,0
98,Pee,3.375,0.08138888888888889,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.25,1.4,12.7575,21.833333333333332,0.6338888888888888,20.25,0.0,0.0,9.416666666666666,0,0,0,0,1,0,0
99,Poop,3.3333333333333335,0.1,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.35,1.5,1.6,21.933333333333334,0.7338888888888889,20.35,0.0,0.0,9.516666666666667,0,0,0,0,1,0,0
100,Sleep,3.4,0.25,0.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.6,1.75,1.85,17.85,0.9838888888888889,20.6,0.0,0.0,9.766666666666667,0,0,0,0,1,0,0
101,Drink,3.8333333333333335,1.5019444444444445,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.101944444444444,3.2519444444444443,3.3519444444444444,19.351944444444445,1.9333333333333333,22.101944444444445,0.0,0.0,11.266666666666667,0,0,0,0,1,0,0
102,Exercise,3.857142857142857,0.015555555555555555,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.1175,3.0841666666666665,3.3675,19.3675,1.948888888888889,22.1175,0.0,0.0,11.283333333333333,0,0,0,0,1,0,0
103,Pee,4.0,0.24805555555555556,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.1155555555555554,3.332222222222222,3.6155555555555554,19.615555555555556,2.1969444444444446,22.365555555555556,0.0,0.0,11.516666666666667,0,0,0,0,1,0,0
104,Pee,3.875,0.13444444444444445,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.13444444444444445,3.466666666666667,3.75,19.75,2.3313888888888887,22.5,0.0,0.0,11.666666666666666,0,0,0,0,1,0,0
105,Sleep,3.875,0.18166666666666667,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.3161111111111111,3.6483333333333334,3.9316666666666666,2.0816666666666666,2.5130555555555554,22.68166666666667,0.0,0.0,11.833333333333334,0,0,0,0,1,0,0
106,Eat,4.0,1.238611111111111,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.5547222222222221,4.8869444444444445,5.170277777777778,3.3202777777777777,3.7516666666666665,5.0536111111111115,0.0,0.0,13.083333333333334,0,0,0,0,1,0,0
107,Poop,5.0,2.4963888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051111111111111,7.383333333333334,6.066666666666666,5.816666666666666,6.248055555555555,7.55,0.0,0.0,15.583333333333334,0,0,0,0,1,0,0
108,Sleep,4.5,0.14333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.194444444444445,7.526666666666666,6.21,3.8783333333333334,6.391388888888889,7.693333333333333,0.0,0.0,15.716666666666667,0,0,0,0,1,0,0
109,Sleep,4.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.884444444444444,9.216666666666667,7.9,1.69,8.081388888888888,9.383333333333333,0.0,0.0,17.416666666666668,0,0,0,0,1,0,0
110,Sleep,4.0,1.6922222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.576666666666667,10.908888888888889,9.592222222222222,1.6922222222222223,9.77361111111111,11.075555555555555,0.0,0.0,19.1,0,0,0,0,1,0,0
111,Exercise,4.0,0.8311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.407777777777778,8.655833333333334,10.423333333333334,2.5233333333333334,10.604722222222222,11.906666666666666,0.0,0.0,19.933333333333334,0,0,0,0,1,0,0
113,Poop,4.0,0.0022222222222222222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.368611111111111,9.616666666666667,5.3175,3.484166666666667,11.565555555555555,12.8675,0.0,0.0,20.9,0,0,0,0,1,0,0
114,Pee,3.25,0.0033333333333333335,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.2375,9.62,5.320833333333334,3.4875,11.568888888888889,12.870833333333334,0.0,0.0,20.9,0,0,0,0,1,0,0
115,Eat,3.0,0.002777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.240277777777777,9.622777777777777,5.323611111111111,3.4902777777777776,11.571666666666667,7.82,0.0,0.0,20.9,0,0,0,0,1,0,0
116,Drink,3.0,0.9069444444444444,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.147222222222222,10.529722222222222,6.230555555555555,4.397222222222222,10.545277777777779,8.726944444444445,0.0,0.0,21.8,0,0,0,0,1,0,0
117,Sleep,2.6666666666666665,0.5552777777777778,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.7025,11.085,6.785833333333334,3.2602777777777776,11.100555555555555,9.282222222222222,0.0,0.0,22.366666666666667,0,0,0,0,1,0,0
118,Pee,3.0,5.864166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.329166666666667,16.949166666666667,12.65,9.124444444444444,16.96472222222222,15.14638888888889,0.0,0.0,4.233333333333333,1,0,0,0,0,0,0
119,Poop,3.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.629166666666666,19.249166666666667,9.6325,11.424444444444445,19.264722222222222,17.44638888888889,0.0,0.0,6.533333333333333,1,0,0,0,0,0,0
120,Exercise,3.5,0.24972222222222223,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.87888888888889,10.843055555555555,9.882222222222222,11.674166666666666,19.514444444444443,17.69611111111111,0.0,0.0,6.766666666666667,1,0,0,0,0,0,0
121,Eat,3.5,2.283333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.162222222222223,13.126388888888888,12.165555555555555,13.9575,21.797777777777778,12.159444444444444,0.0,0.0,9.05,1,0,0,0,0,0,0
122,Sleep,3.6666666666666665,0.3502777777777778,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.5125,13.476666666666667,12.515833333333333,11.0475,22.148055555555555,12.509722222222223,0.0,0.0,9.416666666666666,1,0,0,0,0,0,0
123,Pee,4.5,1.1308333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.314166666666667,14.6075,13.646666666666667,12.178333333333333,23.27888888888889,13.640555555555556,0.0,0.0,10.533333333333333,1,0,0,0,0,0,0
124,Poop,4.333333333333333,0.36916666666666664,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.683333333333334,14.976666666666667,4.383333333333334,12.5475,23.648055555555555,14.009722222222223,0.0,0.0,10.916666666666666,1,0,0,0,0,0,0
125,Drink,4.5,0.32944444444444443,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.012777777777778,15.306111111111111,4.712777777777778,12.876944444444444,13.432222222222222,14.339166666666667,0.0,0.0,11.233333333333333,1,0,0,0,0,0,0
126,Sleep,4.2,0.7072222222222222,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.72,16.013333333333332,5.42,2.5366666666666666,14.139444444444445,15.046388888888888,0.0,0.0,11.95,1,0,0,0,0,0,0
127,Eat,4.0,2.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.85,18.143333333333334,7.55,4.666666666666667,16.269444444444446,5.016944444444444,0.0,0.0,14.083333333333334,1,0,0,0,0,0,0
128,Drink,4.0,1.4461111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.296111111111111,19.589444444444446,8.99611111111111,6.112777777777778,4.283333333333333,6.463055555555556,0.0,0.0,15.516666666666667,1,0,0,0,0,0,0
129,Poop,4.0,0.3038888888888889,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,19.893333333333334,4.916666666666667,6.416666666666667,4.5872222222222225,6.766944444444444,0.0,0.0,15.833333333333334,1,0,0,0,0,0,0
130,Drink,3.6666666666666665,0.14666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.746666666666666,20.04,5.0633333333333335,6.5633333333333335,0.45055555555555554,6.913611111111111,0.0,0.0,15.966666666666667,1,0,0,0,0,0,0
131,Drink,3.75,0.11944444444444445,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.866111111111111,20.159444444444443,5.182777777777778,6.682777777777778,0.11944444444444445,7.033055555555555,0.0,0.0,16.083333333333332,1,0,0,0,0,0,0
132,Sleep,3.8,0.18583333333333332,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.051944444444445,20.345277777777778,5.368611111111111,4.331944444444445,0.30527777777777776,7.2188888888888885,0.0,0.0,16.283333333333335,1,0,0,0,0,0,0
133,Pee,4.0,1.4630555555555556,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.200833333333334,21.808333333333334,6.831666666666667,5.795,1.7683333333333333,8.681944444444444,0.0,0.0,17.733333333333334,1,0,0,0,0,0,0
134,Drink,4.0,0.6469444444444444,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.847777777777778,22.455277777777777,7.478611111111111,6.441944444444444,2.2958333333333334,9.328888888888889,0.0,0.0,18.383333333333333,1,0,0,0,0,0,0
135,Poop,3.5,2.2847222222222223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.1325,24.74,4.846666666666667,8.726666666666667,4.580555555555556,11.613611111111112,0.0,0.0,20.666666666666668,1,0,0,0,0,0,0
136,Pee,3.0,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.051666666666666,34.86,14.966666666666667,18.846666666666668,14.700555555555555,21.73361111111111,0.0,0.0,6.8,0,0,1,0,0,0,0
137,Poop,3.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.251666666666667,36.06,11.32,20.046666666666667,15.900555555555556,22.933611111111112,0.0,0.0,8.0,0,0,1,0,0,0,0
138,Exercise,3.5,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.335,25.30027777777778,11.403333333333334,20.13,15.983888888888888,23.016944444444444,0.0,0.0,8.083333333333334,0,0,1,0,0,0,0
